College Major	Realistic	Investigative	Artistic	Social	Enterprising	Conventional
graphic art	0.0	0.6875	0.59375	0.375	0.21875	0.46875
graphic arts	0.4140625	0.546875	0.765625	0.546875	0.40625	0.359375
graphic arts & aa degree	0.5625	0.65625	0.78125	0.96875	0.5625	0.46875
graphic arts management	0.84375	0.71875	0.375	0.625	0.375	0.40625
graphic communication	0.03125	0.21875	0.71875	0.84375	0.34375	0.34375
graphic communications	0.125	0.22916666666666666	0.6666666666666666	0.5833333333333334	0.4375	0.375
graphic deisgn	0.46875	0.46875	0.46875	0.53125	0.3125	0.25
graphic design	0.273853550295858	0.4900147928994083	0.612241124260355	0.5478920118343196	0.34356508875739644	0.2636834319526627
graphic design and marketing	0.125	0.125	0.5	0.65625	0.5	0.5625
graphic design fine art	0.375	0.71875	0.78125	0.6875	0.6875	0.0
graphic design, business administration	0.21875	0.625	0.6875	0.78125	0.21875	0.0
graphic design, photography	0.09375	0.28125	0.9375	0.96875	0.59375	0.0625
graphic design/marketing	0.28125	0.34375	0.75	0.625	0.125	0.09375
graphic design/photography minor, special edu	0.375	0.6875	0.75	0.84375	0.5	0.375
graphic designer	0.22916666666666666	0.5	0.5416666666666666	0.65625	0.3958333333333333	0.2604166666666667
graphical communication	0.3125	0.625	0.46875	0.3125	0.3125	0.4375
graphics	0.265625	0.484375	0.484375	0.5078125	0.265625	0.3359375
graphics and multimedia	0.53125	0.4375	0.9375	1.0	0.375	0.5625
graphics and multimedia software	0.21875	0.09375	0.53125	0.78125	0.65625	0.65625
graphics design	0.59375	0.28125	0.8125	0.34375	0.4375	0.28125
graphics engineering and design	0.0	0.84375	0.90625	0.125	0.125	0.0
greek	0.3125	0.375	0.734375	0.5	0.734375	0.140625
greek and roman studies	0.125	0.3125	0.34375	0.75	0.15625	0.59375
greek language and culture	0.3125	0.53125	0.46875	0.4375	0.375	0.21875
gregorian chant	0.5	0.53125	0.78125	0.625	0.53125	0.46875
guidance	0.1875	0.46875	0.515625	0.734375	0.609375	0.5
guidance & counselling	0.65625	0.6875	0.765625	0.8125	0.78125	0.8125
guidance and counceling	0.53125	0.25	0.78125	0.6875	0.6875	0.875
guidance and counseling	0.3482142857142857	0.5267857142857143	0.5803571428571429	0.8883928571428571	0.5892857142857143	0.5267857142857143
guidance and counselling	0.34375	0.53125	0.5133928571428571	0.8928571428571429	0.3794642857142857	0.4330357142857143
guidance and psychological counselling	0.34375	0.4375	0.46875	0.71875	0.375	0.1875
guidance and psyhological counseling	0.4375	1.0	0.9375	0.9375	0.78125	0.40625
guidance counceling	0.25	0.75	0.71875	0.75	0.3125	0.40625
guidance counciling	0.0	0.0625	0.3125	0.75	0.25	0.0
guidance counseling	0.5625	0.59375	0.65625	0.90625	0.75	0.625
guidance counselling	0.125	0.5625	0.15625	0.53125	0.34375	0.125
guidance counselor	0.03125	0.40625	0.625	0.59375	0.5	0.59375
guidance, counselling and careers	0.15625	0.28125	0.625	0.6875	0.46875	0.0
guide and counselling	0.0625	0.28125	0.5625	0.8125	0.21875	0.15625
guide counseling	0.125	0.71875	0.46875	0.9375	0.25	0.25
guidence and counselling	0.0625	0.71875	0.65625	0.75	0.5	0.15625
guiidence and counselling	0.3125	0.4375	0.53125	0.75	0.5	0.28125
gymnastics	0.125	0.125	0.1875	1.0	0.78125	0.25
génie civil	0.6875	0.78125	1.0	0.90625	0.6875	0.6875
génie énergétique	0.5	0.375	0.15625	0.5625	0.125	0.21875
hair design	0.03125	0.46875	0.125	0.8125	0.1875	0.125
hairstyles	0.4375	0.5	0.78125	0.8125	0.75	0.46875
happy	0.5	0.65625	0.5	0.625	0.625	0.5
hardware engineering	0.328125	0.5	0.671875	0.65625	0.484375	0.265625
harvard	0.53125	1.0	1.0	1.0	0.875	0.5625
hawaiian language	0.15625	0.4375	0.0	0.46875	0.0	0.5
hca	0.21875	0.21875	0.15625	0.78125	0.625	0.84375
hdfs	0.375	0.0	0.125	0.75	0.0625	0.59375
health	0.2532051282051282	0.6141826923076923	0.4375	0.6394230769230769	0.33653846153846156	0.3092948717948718
health & exercise science	0.3125	0.6875	0.125	0.8125	0.34375	0.03125
health & exercise science/psychology	0.1875	0.3125	0.03125	0.65625	0.34375	0.1875
health & medical administrative services	0.375	0.625	0.5	0.59375	0.5625	0.46875
health & safety	0.1875	0.6875	0.375	0.625	0.0	0.0625
health & wellness	0.3125	0.84375	0.84375	0.75	0.03125	0.21875
health admin	0.453125	0.3125	0.28125	0.359375	0.34375	0.484375
health administration	0.1701388888888889	0.5277777777777778	0.3402777777777778	0.6597222222222222	0.4236111111111111	0.4895833333333333
health administration, gereontology	0.3125	0.8125	0.59375	0.65625	0.1875	0.375
health administrative services	0.5625	0.1875	0.40625	0.65625	0.8125	0.625
health alliance	0.03125	0.59375	0.90625	0.875	0.65625	0.625
health and biology	0.4375	0.8125	0.84375	0.59375	0.375	0.28125
health and community studies	0.40625	0.25	0.21875	0.6875	0.59375	0.59375
health and exercise physiology	0.5	0.84375	0.59375	0.65625	0.5	0.375
health and exercise science	0.1796875	0.6328125	0.4375	0.8359375	0.3046875	0.1640625
health and fitness	0.2890625	0.6953125	0.5703125	0.734375	0.515625	0.5703125
health and fitness / english	0.375	0.46875	0.1875	0.375	0.0625	0.0
health and fitness management	0.25	1.0	0.46875	0.9375	0.25	0.3125
health and human performance	0.046875	0.640625	0.390625	0.703125	0.28125	0.140625
health and human science	0.5	0.875	0.5	0.8125	0.28125	0.0625
health and human services	0.25	0.8125	0.1875	0.8125	0.5	0.53125
health and physcial edu	0.0625	0.53125	0.34375	0.9375	0.46875	0.28125
health and physical ed	0.1875	0.78125	0.125	0.75	0.46875	0.09375
health and physical education	0.6875	0.71875	0.375	0.84375	0.78125	0.46875
health and recreagtion	0.5	0.34375	0.625	0.90625	0.4375	0.34375
health and safety	0.609375	0.84375	0.484375	0.6875	0.296875	0.21875
health and science	0.0625	0.625	0.0	0.53125	0.0	0.0
health and social care	0.40625	0.5	0.65625	0.625	0.21875	0.375
health and wellness	0.05803571428571429	0.39285714285714285	0.16517857142857142	0.7232142857142857	0.20535714285714285	0.12053571428571429
health behavior	0.28125	0.4375	0.59375	0.40625	0.15625	0.0
health care	0.2924107142857143	0.5200892857142857	0.390625	0.6986607142857143	0.40401785714285715	0.40625
health care - medical assistant	0.4375	0.3125	0.25	0.53125	0.5625	0.6875
health care administration	0.1846590909090909	0.6193181818181818	0.4034090909090909	0.65625	0.26136363636363635	0.34375
health care administration/psychology	0.0	0.75	0.625	0.84375	0.4375	0.4375
health care adminstration	0.0	0.375	0.0	0.6875	0.125	0.6875
health care and science	0.25	1.0	0.84375	0.84375	0.625	0.34375
health care management	0.3368055555555556	0.5590277777777778	0.2152777777777778	0.5902777777777778	0.3125	0.6736111111111112
health care studies	0.171875	0.640625	0.28125	0.828125	0.484375	0.546875
health economics	0.0625	0.96875	0.15625	0.4375	0.4375	0.53125
health education	0.12053571428571429	0.48660714285714285	0.25892857142857145	0.6294642857142857	0.23214285714285715	0.3125
health exercise science	0.03125	0.625	0.75	0.6875	0.15625	0.03125
health ib=nformatics	0.25	0.21875	0.0	0.65625	0.09375	0.59375
health informatics	0.0	0.53125	0.0625	0.34375	0.125	0.28125
health information	0.125	0.28125	0.1875	0.515625	0.15625	0.4375
health information management	0.28125	0.575	0.64375	0.7375	0.56875	0.5375
health information management technology	0.0	0.09375	0.1875	0.125	0.0	0.0
health information managment	0.1875	0.34375	0.28125	0.5625	0.5	0.4375
health information systems	0.0625	0.625	0.78125	0.71875	0.03125	0.125
health information technologh	0.5625	0.25	0.0625	0.875	0.34375	0.625
health it	0.4375	0.875	0.4375	0.125	0.03125	0.28125
health manage,ment	0.1875	0.59375	0.625	0.5625	0.4375	0.25
health management	0.421875	0.6796875	0.71875	0.7421875	0.390625	0.4609375
health nutrition	0.59375	0.8125	0.53125	0.75	0.5	0.5625
health occupations	0.0625	0.875	0.34375	0.59375	0.125	0.28125
health physics	0.71875	0.46875	0.71875	0.625	0.59375	0.4375
health planning & administration	0.3125	0.53125	0.3125	0.4375	0.625	0.59375
health policy	0.15625	0.71875	0.34375	0.6875	0.328125	0.171875
health policy administration	0.0	0.34375	0.21875	0.75	0.25	0.125
health policy studies	0.0	0.1875	0.5625	0.53125	0.40625	0.5625
health promotion	0.203125	0.4453125	0.33984375	0.59765625	0.359375	0.359375
health promotion & disease prevention	0.125	0.8125	0.3125	0.90625	0.4375	0.75
health promotion and education	0.125	0.28125	0.21875	0.4375	0.21875	0.5
health promotion and euducation	0.15625	0.53125	0.34375	0.90625	0.125	0.1875
health promotion, psychology	0.4375	0.65625	0.71875	0.875	0.4375	0.40625
health promotions	0.21875	0.5625	0.3125	0.6875	0.25	0.46875
health records and information technology	-0.03125	0.4375	0.09375	0.15625	0.3125	0.65625
health scienc	0.5	0.46875	0.65625	0.75	0.65625	0.4375
health science	0.2111111111111111	0.5958333333333333	0.38229166666666664	0.6013888888888889	0.34305555555555556	0.30625
health science (bsc), then chemistry and toxi	0.1875	0.6875	0.28125	0.53125	0.3125	0.1875
health science occupational therapy	0.4375	0.71875	0.75	0.6875	0.25	0.21875
health science studies	0.0	0.59375	0.625	0.84375	0.0	0.0
health science, business, hr, marketing	0.3125	0.53125	0.5	0.6875	0.5625	0.34375
health science- midwifery	0.5	0.96875	0.84375	0.5	0.125	0.375
health science/ community health education	0.09375	0.59375	0.6875	0.6875	0.25	0.34375
health sciences	0.19236111111111112	0.6	0.39861111111111114	0.6402777777777777	0.30833333333333335	0.3145833333333333
health sciene	0.0625	0.6875	0.0	0.375	0.21875	0.0
health service management	0.1796875	0.46875	0.3828125	0.8359375	0.6875	0.5390625
health services	0.2708333333333333	0.4479166666666667	0.453125	0.78125	0.4635416666666667	0.4322916666666667
health services admin	0.125	0.5625	0.125	0.28125	0.15625	0.71875
health services administration	0.34375	0.65625	0.65625	0.75	0.375	0.375
health services management	0.3697916666666667	0.5833333333333334	0.3854166666666667	0.7083333333333334	0.4375	0.53125
health studies	0.23660714285714285	0.6026785714285714	0.36830357142857145	0.7388392857142857	0.29017857142857145	0.38169642857142855
health studies and psycholgy	0.28125	0.65625	0.40625	0.71875	0.25	0.0625
health studies variants	0.40625	0.71875	0.25	0.34375	0.21875	0.125
health technology	0.46875	0.59375	0.21875	0.6875	0.71875	0.84375
health technology and management	0.125	0.1875	0.59375	0.21875	0.4375	0.09375
health, leisure, fitness studies	0.84375	0.8125	0.6875	0.9375	0.875	0.8125
healthcare	0.3125	0.5625	0.4605263157894737	0.6332236842105263	0.36348684210526316	0.43585526315789475
healthcare admin	0.4375	0.65625	0.40625	0.5625	0.53125	0.65625
healthcare administration	0.2866847826086957	0.6100543478260869	0.421195652173913	0.7255434782608695	0.49728260869565216	0.5760869565217391
healthcare administrative	0.34375	0.90625	0.34375	0.75	0.40625	0.6875
healthcare administrator	0.3125	0.6875	0.59375	0.6875	0.375	0.59375
healthcare management	0.19602272727272727	0.45170454545454547	0.3494318181818182	0.7017045454545454	0.59375	0.5852272727272727
healthcare management and policy	0.3125	0.625	0.5625	0.75	0.40625	0.28125
healthcare managment	0.71875	0.875	0.46875	0.8125	0.21875	0.15625
healthcare mangement	0.625	0.46875	0.53125	0.875	0.46875	0.75
healthcare mgmt	0.25	0.59375	0.21875	0.46875	0.46875	0.6875
healthcare professional	0.0625	0.84375	0.78125	0.375	0.03125	0.15625
healthcare science	0.0	0.125	0.25	0.59375	0.15625	0.6875
healthcare services	0.25	0.4375	0.5625	1.0	0.6875	0.75
healthcare studies	0.21875	0.875	0.8125	0.6875	0.46875	0.09375
healthy	0.1875	0.40625	0.0	0.59375	0.125	0.3125
healyh & safety	0.78125	0.65625	0.59375	0.84375	0.53125	0.375
hearing science	0.3125	0.46875	0.375	0.5	0.34375	0.5
heath science	0.40625	0.34375	0.6875	0.734375	0.625	0.609375
heath sciences	0.75	0.8125	0.65625	0.75	0.40625	0.65625
heath service adminstration	0.15625	0.21875	0.53125	0.875	0.6875	0.5625
heating power	0.3125	0.25	0.3125	0.1875	0.40625	0.75
heistory	0.84375	0.71875	0.71875	0.71875	0.78125	0.75
herbal medicine	0.0625	0.875	0.625	0.46875	0.234375	0.0
heritage management	0.125	0.65625	0.375	0.375	0.4375	0.28125
heritage protection and restauration	0.3125	0.65625	0.71875	0.75	0.34375	0.03125
higher diploma in coaching pyschology	0.125	0.21875	0.59375	0.75	0.09375	0.21875
higher ed admin	0.1875	0.46875	0.75	0.640625	0.328125	0.203125
higher ed administration	0.21875	0.375	0.28125	0.1875	0.71875	0.71875
higher educatin	0.125	0.125	0.34375	0.8125	0.59375	0.28125
higher education	0.2109375	0.4192708333333333	0.4739583333333333	0.6328125	0.4088541666666667	0.3671875
higher education adm	0.125	0.6875	0.53125	0.53125	0.59375	0.46875
higher education admin	0.21875	0.375	0.65625	0.4375	0.625	0.34375
higher education administration	0.1875	0.5416666666666666	0.6041666666666666	0.6458333333333334	0.46875	0.16666666666666666
higher education counseling and student affai	0.0625	0.0	0.0	0.53125	0.25	0.34375
higher education leadership	0.15625	0.546875	0.546875	0.65625	0.421875	0.265625
higher education/student personel	0.15625	0.03125	0.28125	0.65625	0.25	0.9375
himan service/counseling	0.4375	0.59375	0.25	0.6875	0.59375	0.6875
hindi	0.3125	0.3125	0.5	0.75	0.5	0.75
hispanic studies	0.13541666666666666	0.4791666666666667	0.4479166666666667	0.5625	0.20833333333333334	0.3229166666666667
hispanic studies & political science	0.5	0.15625	0.65625	0.53125	0.1875	0.875
historic conservation	0.28125	0.59375	0.59375	0.59375	0.125	0.09375
historic preservation	0.1875	0.59375	0.375	0.28125	0.375	0.5625
historic preservation / dance	0.03125	0.1875	0.515625	0.546875	0.125	0.0
historic preservation and city planning	0.40625	0.53125	0.34375	0.84375	0.65625	0.625
historical and political studi	0.0625	0.125	0.4375	0.8125	0.4375	0.0
historical anthropology	0.34375	0.4375	0.6875	0.6875	0.28125	0.28125
historu	0.21875	0.0625	0.28125	0.59375	0.65625	0.40625
history	0.2479029605263158	0.510485197368421	0.5422697368421052	0.5683799342105263	0.3338404605263158	0.2800164473684211
history & anthropology	0.0	0.3125	0.78125	0.0	0.21875	0.0
history & archaeology	0.25	0.71875	0.65625	0.78125	0.3125	0.1875
history & english	0.21875	0.625	0.8125	0.59375	0.46875	0.34375
history & politics	0.28125	0.75	0.6875	0.71875	0.28125	0.28125
history & pyschology	0.0625	0.53125	0.34375	0.4375	0.25	0.09375
history & sociology	0.28125	0.40625	0.46875	0.59375	0.40625	0.59375
history & visual arts	0.03125	0.6875	0.03125	0.65625	0.0	0.09375
history &,english	0.0625	0.15625	0.125	0.65625	0.34375	0.6875
history (for education)	0.5625	0.75	0.65625	0.625	0.25	0.34375
history ,psychology	0.34375	0.375	0.53125	0.4375	0.59375	0.21875
history / economics	0.375	0.28125	0.65625	0.6875	0.59375	0.375
history / library science	0.1875	0.625	0.5625	0.46875	0.34375	0.28125
history / political science	0.34375	0.65625	0.71875	0.625	0.40625	0.53125
history / sociology / student development	0.28125	0.59375	0.78125	0.5	0.125	0.28125
history / teaching	0.0	0.59375	0.4375	0.625	0.5625	0.34375
history and accounting	0.28125	0.65625	0.5625	0.15625	0.3125	0.5
history and biology	0.375	0.53125	0.59375	0.6875	0.40625	0.28125
history and creative writing	0.40625	0.375	0.59375	0.71875	0.46875	0.34375
history and design	0.375	0.46875	0.71875	0.6875	0.46875	0.6875
history and education	0.53125	0.53125	0.34375	0.71875	0.5	0.59375
history and english literature	0.21875	0.3125	0.4375	0.65625	0.34375	0.28125
history and french	0.046875	0.109375	0.5	0.515625	0.40625	0.328125
history and government	0.0625	0.65625	0.53125	0.53125	0.40625	0.5625
history and international studies	0.375	0.875	0.21875	0.84375	0.46875	0.53125
history and languages	0.15625	0.625	0.84375	0.75	0.4375	0.28125
history and philosophy	0.03125	0.1875	0.609375	0.4375	0.3125	0.328125
history and physics	0.65625	0.9375	0.28125	0.625	0.28125	0.40625
history and political science	0.03125	0.08333333333333333	0.4375	0.625	0.34375	0.17708333333333334
history and politics	0.015625	0.78125	0.5625	0.484375	0.28125	0.09375
history and psychology	0.3125	0.5625	0.40625	0.46875	0.4375	0.4375
history and secondary education	0.1875	0.625	0.78125	0.9375	0.375	0.03125
history and sociology	0.171875	0.171875	0.46875	0.5625	0.34375	0.28125
history and studio art	0.0625	0.3125	0.5625	0.34375	0.09375	0.0
history and then accounting	0.0625	0.1875	0.6875	0.5	0.28125	0.15625
history and theology	0.3125	0.8125	0.40625	0.4375	0.28125	0.1875
history and women studies	0.375	0.5625	0.625	0.90625	0.4375	0.3125
history ba	0.6875	0.390625	0.25	0.75	0.5625	0.421875
history economics	0.1875	0.0	0.03125	0.25	0.40625	0.5
history education	0.390625	0.328125	0.546875	0.71875	0.4375	0.5625
history english	0.125	0.53125	0.5625	0.9375	0.375	0.21875
history first degree, psychology second	0.59375	0.84375	0.75	0.9375	0.71875	0.53125
history for education	0.0	0.0	0.1875	0.5625	0.0	0.0
history of art	0.23177083333333334	0.5598958333333334	0.6744791666666666	0.5885416666666666	0.4088541666666667	0.23697916666666666
history of art and architecture	0.21875	0.75	0.5	0.03125	0.21875	0.5
history of art, architecture & design	0.28125	0.6875	0.59375	0.4375	0.375	0.125
history of arts	0.0625	0.375	0.625	0.375	0.125	0.125
history of arts & law	0.3125	0.6875	0.71875	0.5	0.5625	0.375
history or literature or psychology or	0.21875	0.5625	0.5	0.46875	0.0	0.0625
history secondary education; special educatio	0.0625	0.21875	0.5625	0.875	0.21875	0.375
history with archaeology	0.25	0.90625	0.5	0.40625	0.28125	0.75
history with secondary education	0.03125	0.1875	0.15625	0.625	0.0625	0.3125
history with secondary education certificatio	0.59375	0.46875	0.53125	0.90625	0.5625	0.59375
history, advertising/public relations	0.15625	0.53125	0.625	0.28125	0.1875	0.25
history, anthropology	0.1875	0.40625	0.6875	0.5625	0.15625	0.25
history, business	0.09375	0.34375	0.3125	0.65625	0.53125	0.65625
history, coaching	0.0	0.0	0.0	0.0625	0.0	0.0
history, education	0.15625	0.65625	0.46875	0.78125	0.46875	0.53125
history, geography	0.34375	0.71875	0.9375	0.8125	0.25	0.3125
history, library and information science, arc	0.53125	0.40625	0.75	0.78125	0.71875	0.5
history, occupational health, health and safe	0.46875	0.5	0.625	0.65625	0.25	0.0
history, philosophy	0.25	0.359375	0.53125	0.5625	0.34375	0.34375
history, political science, biology	0.03125	0.75	0.34375	0.375	0.28125	0.0625
history, psychology, education	0.6875	0.59375	0.21875	0.75	0.5625	0.3125
history, russian, biology	0.46875	0.84375	0.4375	0.625	0.53125	0.5
history, spanish	0.3125	0.71875	0.796875	0.828125	0.328125	0.171875
history, studio art	0.15625	0.0	0.28125	0.125	0.0625	0.25
history, tesol	0.03125	0.46875	0.5625	0.53125	0.4375	0.15625
history, theatre studies	0.0	0.25	0.8125	0.59375	0.28125	0.03125
history, theatre, film	0.28125	0.78125	0.90625	0.34375	0.25	0.25
history,sociology	0.3125	0.71875	0.5625	0.65625	0.5	0.65625
history-education	0.34375	0.75	0.0625	0.59375	0.15625	0.53125
